tx,destination_address,exchange,token_name,token_erc20,number_of_coins_transferred,utc_date_time_of_transfer,utc_date_of_transfer
0x001908a5290b303d2887f5896de5fbe3fefdb4518e5dab6c5daedca71d55d34a,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,30000, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x9df8f0909cc88895f32b42f02eba4e1798cc8d35ef2027ff5818caec3252e8c0,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,30000, 25 Apr 2023 00:00:23 GMT,2023-04-25
0xc37a75c1457be5eac3ebd6038fb69a9740ff77a5cff18bad8cdcb7559a9df553,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,33772, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x984d4af3fc0fcabbba798c8557c8b738d54bafd1f56b67117004df794f5f1441,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,23877, 25 Apr 2023 00:00:23 GMT,2023-04-25
0xf3c63b21592696c37f354414764141a201a34bc0d565e8949d0b06439e978972,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,8000, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x32d1bbd556d4afcd1672d21c98a4cc061e461f3c4bdb5436ed58f9c29b6e1929,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,15853, 25 Apr 2023 00:00:23 GMT,2023-04-25
0xee93703c41cee0eabef67f2e915bd7fd50a26515ca7769beb5ff8ffaf7026cc1,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,6500, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x86e053bc155b9f60acfd235116e769066c22ec049ae89e93a01018f562023f85,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,6755, 25 Apr 2023 00:00:23 GMT,2023-04-25
0xa27d243934b16438ae51990cd798723bc1957b4d98dd413022e251c6fdb5ac91,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,10000, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x53aee7e9f2a163399eed082d9b1c0f0e24c28d537acaf024fa68e1c22cbf80e0,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,6353, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x5586938abee163179cd1a29f6ce38acf534abb9085e0c24cb383e90e0e753b39,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,22293, 25 Apr 2023 00:00:23 GMT,2023-04-25
0xe7113dae4a0aba74722379cea88af6247868fc40771e01d993cc42fc318d7ff8,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,25000, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x6f39b8695174944951048270a48432d8cb3c513b0f6815ebbcf7af1eaad56fcd,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,5264, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x7415d6571523047bd1be63c4fc8c038f16961ff95d0e7d752e23fdf3229725ee,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,5202, 25 Apr 2023 00:00:23 GMT,2023-04-25
0xdcbb100eebaee6c3b9d4ce125357c688d7b78de6fc54fca9245cd8c8b9584fa3,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,5000, 25 Apr 2023 00:00:23 GMT,2023-04-25
0xc5430435b4f88afd29792a87827b1ad2cd4d39966cc9c7321280382209d48a05,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,4000, 25 Apr 2023 00:00:23 GMT,2023-04-25
0xd9422cea19389dc80040f9d1b01eca0b3f4a94c5d43a75e7b290f6629d90fb6e,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,5000, 25 Apr 2023 00:00:23 GMT,2023-04-25
0xc972dd516d4b8b9341fb5579cbabe7c08b675b76155881c1d0e665a5fbda4e67,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,3200, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x0c11530b708b237c00443782d93163b455e655434e590d5cca3499994e9f9b0b,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,4572, 25 Apr 2023 00:00:23 GMT,2023-04-25
0xea74dfc463e6c8411448784b5b5dfc98212b7414adafb6163f39286fb3206b2c,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,3567, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x70aa96598990a114af88c0952f2c4dd5e497beabb30a8927dfddad059125f696,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,3000, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x8c111fde695305e0f570bb98e860104b3e1630344e1e389f52f1139970cdabe7,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2900, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x0cf5ab757d6a9ebef75ec88e0466b2c7edb1de31f6d2ffd3460f400074462ffc,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,3000, 25 Apr 2023 00:00:23 GMT,2023-04-25
0xb9062bbeadfab2335343bedc96ba26ba7f6e7ba48a466e073da79ace8652c806,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,3000, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x6b22e6c9b42da4a4ea6724df4fc5fe3d628969d3dbfe4cea8dab5e13ca65792a,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2748, 25 Apr 2023 00:00:23 GMT,2023-04-25
0xa17f037fbf32716661b6a2206414b550c35ee9aff1a912882c20887345dde84b,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2606, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x93193eed766bffbf2aa8bbade9966b94b2bb3c237f0dbcefdc4d59819201a7cb,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,3000, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x8134f1eaf9a1b0908772f66ee6fba0f9f45a3ccc56126955143da46c0c4e9ddc,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,3000, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x72007ece29ae02d5d7678e1a105a57736cdf95bdb573adf8e0ac227c53ebf2ba,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2575, 25 Apr 2023 00:00:23 GMT,2023-04-25
0xf2a215cd35fd3c9b341e1f44bd0a7e40b33c205fb9e43db575e358eacac128b1,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2500, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x6228db56df381fed76e21dc53a4b4de8aad7b73a25c5076df29f7d2909eb19b5,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2500, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x7c1abe5c16ee0a24cf07bad44465eb9dc319262ab72d0d5d5d060ed3feaff638,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2269, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x7abc762913fa714dd8b3d27e1b06e88857fb4dc9b6c2f7aba525d9f7429ae5d5,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2000, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x025d2ffaed64362d99957e3edf6679b3ef6752b9bd30883a4cb5a58a66a89def,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2009, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x8c3817a349358a0b3a37d50388c3fd75566ad00c32a3530204a25a10fa9807c1,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,900, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x555ad2f876a164c5f99dbd96e507d3c859a0cb39be228b3a6f846c45616f3817,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,45000, 25 Apr 2023 00:00:23 GMT,2023-04-25
0xd757bd282337132aaacf89746489c5841c2a9562680e031a94a29fabd1ae59cc,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2159, 25 Apr 2023 00:00:23 GMT,2023-04-25
0xf5aa81ea52fabaac4b591806299eea84248949b7a48778014e6b4f92e782b2e6,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,3000, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x1df69da6142e56414320c9608f7fa3f98e802003a5343bc09668f3153719dbed,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,50082, 25 Apr 2023 00:00:23 GMT,2023-04-25
0xd33afe55ae00c98f8f7b664642c259c3da0b24037f0a1addcd0b0c04c8a56bae,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1500, 25 Apr 2023 00:00:23 GMT,2023-04-25
0xee5ddeddedd7407a82a6cedcfc4a7c51282282350bbf50b3bd993392600c54b2,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,350, 25 Apr 2023 00:00:23 GMT,2023-04-25
0xf3e9d0ebb3231b188ab85c6c7f041fd411116d9eddecb66c0b4b62ef05fc18d8,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,600, 25 Apr 2023 00:00:23 GMT,2023-04-25
0x72ff809ca2b8ffa4b179f881860f84a935c5943d432602067950043444ac36cf,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2098, 25 Apr 2023 00:00:35 GMT,2023-04-25
0xae0cb694338125c35a90bb276f881f84eeb42015ccd6ffb0e00b641b308433a4,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2129, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x74c50b43ccc0c45ad12f08d52300bd89a3c24da20f2d5727fe815f2a4ef233b9,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2000, 25 Apr 2023 00:00:35 GMT,2023-04-25
0xb411359863919b2a24618eb2b99c9e687e5c00e006b728df30a1900196109f7b,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,2000, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x198eb5774a3616320ec9bbcd66ae201014783d753f247e467b85ad3130600cc6,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1971, 25 Apr 2023 00:00:35 GMT,2023-04-25
0xf3604bb4a0cf348b891fa5af7fee6146a892c43b0b39f29a6d0ca6749652dd04,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1950, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x5e6d61d8bce23aa28ec408705224d4823c69a64aff389beb11c98b5ae455178b,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1949, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x7ebd36dae2640ef6e22e30b7df6c1228bb95fac7fdd79a77cc16165a49bb1bd8,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1748, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x722908ef466aa6ae92acee83068dd16bf9215e0f469940f2cbab6ccacc51f1fe,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1831, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x54e407cb48d522bc9762ab2a5ff9ef2c93057c1f22abd29c5a85ff787336f415,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1844, 25 Apr 2023 00:00:35 GMT,2023-04-25
0xf943b2fb44128f0b47845816628aaeb1da75a6372b00a8cdd2274bdf59fb96e9,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1929, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x48682a01f16288b46230c682d0d4acf605470345f44c2c95a303f063da96fab0,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1980, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x7e974bb69fd63f0d040289a52efc413e69b0fb999f7c266784cfeb5ffa4e16c7,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1791, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x151bd162e0fabfa74df899f56044be48a0dec7a05c6fba46b6a45a4c45184125,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1600, 25 Apr 2023 00:00:35 GMT,2023-04-25
0xc3a928901f950f72051fd18f4d45078d7d1123211be8499b01126f85e3e78aaf,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1610, 25 Apr 2023 00:00:35 GMT,2023-04-25
0xfd318cc2130060ded698169541c42442607b0c66cae80f9dc84f7be37135bb82,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1500, 25 Apr 2023 00:00:35 GMT,2023-04-25
0xb3aac9f86038c47ea80a763e6353a9ea7e98967d4f41324f5cb6274e277f955a,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1492, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x6282cddf5f8a332ae66a91211473db821e2cbd1854785568e5e8ab2cdd7713bf,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1440, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x0d894798bb671478fd90e34272dc525a96ae40a6da679acedda47657b2f932b1,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1437, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x22a2b9c7182987943196ac467389717687996805fa001f6c52d000430918ad16,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1055, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x7440a5021c982ababc4137c45fc0ac729ac3884297f164069162105f9ce76453,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1100, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x3ee2c9b96082c642f0792d717cf0dfd7cf26f0159d4078e8c41719aa4cdd7ddf,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1000, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x39e5d3359fd643df51b8136f90392036053aed3840c35eb63ce966217b6c202d,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1000, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x656bfd4c7dda69ecd26148406e7d805987c2b459b7d9c5d57bdb81e17da2a162,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1049, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x6a6b1475f8a34ab22bdbfa02dacb391f203becc43a03e5431460323042500f06,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,821, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x989690689b23680e6f1df9dc76c29e213460fadbc61124f48c7b9b3673771155,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,965, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x54ce33a7218b79b24acc24dbf7f26176252ecb76e89b2e04e6e1a1c04ca4cbf6,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,900, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x0af48a94e3a281568200b1815169dac53644121cb3270aa49061058bd9bc0e7e,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,836, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x2c76f6d633102af3932fada717da9e833240b9257a4b3d310f5a505533a9607c,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1311, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x95d3e975be39b782a746e3a8d0f7feaa543cccf483d9e3036224e34e5edf1839,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,990, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x5437ce675d0ec2fbfc098cdbe0fa511843b8cda5c41f00c6d9240d4d38de16b8,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1000, 25 Apr 2023 00:00:35 GMT,2023-04-25
0xb5b05216adb3361787236f48a2200c804fd800eb8ea2bc12cc0f06527480ef0e,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1150, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x47a3694b11a6c1cc9e2add3b56a92f9b9d24db95cb6a22b19d96776d3e975d9d,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,959, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x1d647a2a7cfb24cf878b78f8a0b64a3d6b7ed327960c6444ddfae0e0b738726e,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,860, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x127c232efb7495c775d1d38e35661686e83147519ad3f0c485bca039d4e48364,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1000, 25 Apr 2023 00:00:35 GMT,2023-04-25
0xd3de001e68dfb3d1b20fb5b048363e6ee585ba758fc4c3c4eb8c9b76c7455e70,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,963, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x7583024a91be72d78813e33dc937e5481265e6113be971cd9052b78b7144dab5,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,800, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x0d976882a0b078f3a8f86b45a89a6510ab60a8e16e8bc3801174a81784fde6f4,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,750, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x75617aa7155617bea297d86b6bc56cca01d912ce0f2b5ede0859b09af104b8ab,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,896, 25 Apr 2023 00:00:35 GMT,2023-04-25
0xf043ddd3ff90e6aa0977446c4b00609009ea521d225b2e895335aa6faca0b757,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,637, 25 Apr 2023 00:00:35 GMT,2023-04-25
0xa0f3cd80c90c59b868eeb91f3fb0d446de37856ff6d531d9ee64d9205af73e8d,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,668, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x6f995ff3c3d040a23f1be6e1324d5518926cbbbb6ba34ecc6d6fff5e938891b3,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,569, 25 Apr 2023 00:00:35 GMT,2023-04-25
0xe281c88360d95ec12b2470bdfce77b8c27cd0529a68c779248b1d33f372cdec6,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,550, 25 Apr 2023 00:00:35 GMT,2023-04-25
0xf3fbc399fdff651159b512fe643aa31e324a38be13c31f787116fb8ac8e7862a,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,560, 25 Apr 2023 00:00:35 GMT,2023-04-25
0xb481ec867227bb4092c79f452850eb5a82b9900fc4e446c53077109164ee627b,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,570, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x1f8592949b2d8c60b1e7afec70d801c6fc658640671ddb7d0a3165e720a37f37,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,525, 25 Apr 2023 00:00:35 GMT,2023-04-25
0xe507521f9bfe145fb06583dae203c70293741c412ea240f6594844d37ac222a8,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,527, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x7358fee2633f7282d0175551fb159bc2ddf89eb10a7666eebac03f325aefd0a0,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,519, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x3d5694b14e61b7320201e0f93fe3cab8d3cdab2dae65a96efb57c5a1650d86c4,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,500, 25 Apr 2023 00:00:35 GMT,2023-04-25
0xc9585b96c51a29922d743bda65d0841eb036f44489a7aa4389b5b4d7f9776749,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,475, 25 Apr 2023 00:00:35 GMT,2023-04-25
0xda60197511d9412b4845e49b82a586e90314a2d5e2b298f08d840c337b9be01d,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,534, 25 Apr 2023 00:00:35 GMT,2023-04-25
0xc3a7600cd1e9862849127101882adba963552c33afdd1ba57dc9658678150110,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,500, 25 Apr 2023 00:00:35 GMT,2023-04-25
0xbc61e4d946a68dd73fb300c31ad251ef18877ce89b1e722fc72e1f66818cd1d0,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,400, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x4352735644b33e94ab3dfea2ef32ab49f1d342042c58fbdae62b3e75e07054e9,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,400, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x9d7485003d927d4d83a93f6073a6972daf3ceeecd30915edea98284eb797af59,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,397, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x083d33197f1288d4e7806bcecb9edf02e200a76f49d5f1b261c7796e61ad6c92,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,400, 25 Apr 2023 00:00:35 GMT,2023-04-25
0xa8f8ccb979ed6dfc44f2cead17d96f190c71fdd9a88e5b217988283b9e0c7cee,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,395, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x15f888a25d038a97f2aa221df6656b317c39fd2898c631f080ad3c9a0fda0875,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,397, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x71cc27d341ca3caf9c6fb15bf72707c2dc6c6d30d14409571abbe3a3a7a93e60,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,369, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x7a37b6954a6c484d4c60c7e6d6dabb322bcbd72864c7eb9d76a47c8a870a2881,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,389, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x0c6e4a9004aeb299e226653ceab1590e8a04d33dbcc26b8439cd8f9ac52de530,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,361, 25 Apr 2023 00:00:35 GMT,2023-04-25
0x4229da68363c874009ac91db3c90f7aae3609afb114c698e0d71ed4c439ef042,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,Tether,0xdac17f958d2ee523a2206206994597c13d831ec7,350, 25 Apr 2023 00:00:35 GMT,2023-04-25
